,datasessao,texto_acordao,idcomposicaopauta,idvoto,idvotopauta,year,ner_decisao
36289,2023-11-30 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acolhendo a informação técnica e o parecer ministerial, concordando integralmente o voto da Conselheira Relatora, julgar pelo registro do ato de aposentadoria nos termos do art. 71 III da Constituição da República c/c art. 95 I da LC nº 464/2012.
Finalmente, por ampla divulgação do que for decidido pelo colegiado em atenção à efetividade do direito fundamental individual de acesso à informação (art. 5º XXXIII da Lei Política vigente).",111322,37381,37381.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36290,2023-11-14 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, em consonância parcial com o entendimento do corpo técnico - divergindo desse quanto a fundamentação legal -, e integral do Ministério Público  junto a esta Corte de Contas (Evento 20) , julgar  pelo arquivamento da presente fiscalização, nos termos do art. 90, inciso I, da Lei Complementar Estadual nº 464/2012.",111324,37402,37402.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36291,2023-10-26 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar pelo reconhecimento da prescrição da pretensão punitiva e ressarcitória, e o consequente arquivamento dos autos nos termos do art. 170, caput da Lei Complementar nº 464/2012 c/c o art. 434 da Resolução n.º 009/2012-TCE.
Por fim, pelo envio de cópias integrais do caderno processual ao Ministério Público Estadual, para conhecimento e adoção de providências que entender pertinentes.",111325,37366,37366.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36292,2023-11-14 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, em consonância parcial com o Parecer do Ministério Público junto a esta Corte de Contas (Evento 14) -discordando deste, quanto ao fundamento legal-, julgar pelo reconhecimento da prescrição da pretensão punitiva com o consequente arquivamento do presente feito, nos termos do art. 111, caput da Lei Complementar nº 464/2012.",111326,37365,37365.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36293,2023-10-26 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar pela emissão de RECOMENDAÇÃO ao TJRN para que nos procedimentos licitatórios posteriores eventuais exigências de comprovação de experiência profissional sejam feitas em consonância com os preceitos Lei de Licitações, bem como seja acompanhada de justificativa expressa apontando para sua imprescindibilidade, com o posterior ARQUIVAMENTO dos autos, nos termos do art. 73, parágrafo único, da Lei Complementar nº 464/2012, diante da constatação apenas de tal inconsistência formal.
 ",111327,37397,37397.0,2023,"multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[NERRecomendacao(descricao_recomendacao='RECOMENDAÇÃO ao TJRN para que nos procedimentos licitatórios posteriores eventuais exigências de comprovação de experiência profissional sejam feitas em consonância com os preceitos Lei de Licitações, bem como seja acompanhada de justificativa expressa apontando para sua imprescindibilidade')]"
36294,2023-10-26 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo: 
a)	Reconhecimento da prejudicialidade do exame do mérito do presente processo de aposentadoria, em razão da comprovação do falecimento da parte interessada, nos moldes do art. 312, §4º, do Regimento Interno; 
b)  Notificação do Instituto de Previdência dos Servidores do Estado do Rio Grande do Norte, para que providencie, se for o caso, a remessa do respectivo processo de pensão por morte, consoante prescreve o art. 96, IV, da LCE nº 464/2012, ou comunique a inexistência de dependente, para fins de arquivamento.",111328,37398,37398.0,2023,"multas=[] ressarcimentos=[] obrigacoes=[NERObrigacao(descricao_obrigacao='Notificação do Instituto de Previdência dos Servidores do Estado do Rio Grande do Norte, para que providencie, se for o caso, a remessa do respectivo processo de pensão por morte, consoante prescreve o art. 96, IV, da LCE nº 464/2012, ou comunique a inexistência de dependente, para fins de arquivamento.')] recomendacoes=[]"
36295,2023-11-16 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com o Corpo Técnico da DAP e o Ministério Público de Contas, com fulcro nos fundamentos fáticos e jurídicos dantes explanados, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo REGISTRO tácito do ato de aposentadoria sob análise, nos termos do artigo 71, inciso III, da Constituição Federal; artigo 53, inciso III, da Constituição Estadual e artigo 1º, inciso III, da Lei Complementar nº 464/2012, reconhecendo-se assim a estabilização da situação jurídica sob análise, em face dos princípios constitucionais da segurança jurídica e da confiança legítima, conforme tese jurídica recente do Supremo Tribunal Federal, em sede do Tema 445 de repercussão geral, nos autos do Recurso Extraordinário nº 636.553/RS.",111329,37405,37405.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36296,2023-11-16 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com o Corpo Técnico da DAP e o Ministério Público de Contas, com fulcro nos fundamentos fáticos e jurídicos dantes explanados, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo REGISTRO tácito do ato de aposentadoria sob análise, nos termos do artigo 71, inciso III, da Constituição Federal; artigo 53, inciso III, da Constituição Estadual e artigo 1º, inciso III, da Lei Complementar nº 464/2012, reconhecendo-se assim a estabilização da situação jurídica sob análise, em face dos princípios constitucionais da segurança jurídica e da confiança legítima, conforme tese jurídica recente do Supremo Tribunal Federal, em sede do Tema 445 de repercussão geral, nos autos do Recurso Extraordinário nº 636.553/RS.",111330,37404,37404.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36297,2023-11-16 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com o Corpo Técnico da DAP e o Ministério Público de Contas, com fulcro nos fundamentos fáticos e jurídicos dantes explanados, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo REGISTRO tácito do ato de aposentadoria sob análise, nos termos do artigo 71, inciso III, da Constituição Federal; artigo 53, inciso III, da Constituição Estadual e artigo 1º, inciso III, da Lei Complementar nº 464/2012, reconhecendo-se assim a estabilização da situação jurídica sob análise, em face dos princípios constitucionais da segurança jurídica e da confiança legítima, conforme tese jurídica recente do Supremo Tribunal Federal, em sede do Tema 445 de repercussão geral, nos autos do Recurso Extraordinário nº 636.553/RS.",111331,37403,37403.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36298,2023-10-24 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação do Corpo Técnico e no parecer do Ministério Público que atua junto a esta Corte de Contas e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de Pensão e da despesa dele decorrente, nos termos do disposto no art. 71, III da Constituição Federal, combinado com o art. 53, III da Constituição Estadual e art. 1º, III da Lei Complementar nº 464/2012.",111333,37384,37384.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36299,2023-10-24 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação do Corpo Técnico e no parecer do Ministério Público que atua junto a esta Corte de Contas e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato aposentador e da despesa dele decorrente, nos termos do disposto no art. 71, III da Constituição Federal, combinado com o art. 53, III da Constituição Estadual e art. 1º, III da Lei Complementar nº 464/2012.",111334,37385,37385.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36300,2023-10-24 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, considerando a manifestação emitida pelo Corpo Técnico e parecer do Ministério Público junto a esta Corte, julgar pelo reconhecimento, como matéria prejudicial ao mérito, da incidência da PRESCRIÇÃO DA PRETENSÃO PUNITIVA em relação ao Sr. Gustavo Henrique Lima de Carvalho, com base no que dispõe o artigo 111, caput, Lei Complementar Estadual nº 464/2012 e pela AUSÊNCIA DE PRESSUPOSTOS DE CONSTITUIÇÃO E DESENVOLVIMENTO VÁLIDO E REGULAR deste processo, com o consequente ARQUIVAMENTO dos autos, sem julgamento de mérito, com base no que dispõe o artigo 71 da Lei Complementar Estadual nº 464/2012.
",111335,37400,37400.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36301,2023-10-24 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação do Corpo Técnico e no parecer do Ministério Público que atua junto a esta Corte de Contas e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato aposentador e da despesa dele decorrente, nos termos do disposto no art. 71, III da Constituição Federal, combinado com o art. 53, III da Constituição Estadual e art. 1º, III da Lei Complementar nº 464/2012.",111336,37386,37386.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36302,2023-10-24 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato aposentador em apreço, por força da incidência da tese fixada pelo STF no julgamento do RE 636.553 (Tema 445 de Repercussão Geral), uma vez que transcorreu um prazo de mais de 5 (cinco) anos do ingresso destes autos nesta Corte de Contas, com o posterior arquivamento do presente processo, sem prejuízo do Corpo Técnico dessa Corte adote as providências para eventual revisão de ofício.",111337,37390,37390.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36303,2023-10-24 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato aposentador em apreço, por força da incidência da tese fixada pelo STF no julgamento do RE 636.553 (Tema 445 de Repercussão Geral), uma vez que transcorreu um prazo de mais de 5 (cinco) anos do ingresso destes autos nesta Corte de Contas, com o posterior arquivamento do presente processo, sem prejuízo do Corpo Técnico dessa Corte adote as providências para eventual revisão de ofício.",111338,37391,37391.0,2023,multas=[] ressarcimentos=[] obrigacoes=[NERObrigacao(descricao_obrigacao='provido ao Corpo Técnico dessa Corte adote as providências para eventual revisão de ofício')] recomendacoes=[]
36304,2023-10-24 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato aposentador em apreço, por força da incidência da tese fixada pelo STF no julgamento do RE 636.553 (Tema 445 de Repercussão Geral), uma vez que transcorreu um prazo de mais de 5 (cinco) anos do ingresso destes autos nesta Corte de Contas, com o posterior arquivamento do presente processo, sem prejuízo do Corpo Técnico dessa Corte adote as providências para eventual revisão de ofício.",111339,37389,37389.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36305,2023-10-24 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato aposentador em apreço, por força da incidência da tese fixada pelo STF no julgamento do RE 636.553 (Tema 445 de Repercussão Geral), uma vez que transcorreu um prazo de mais de 5 (cinco) anos do ingresso destes autos nesta Corte de Contas, com o posterior arquivamento do presente processo, sem prejuízo do Corpo Técnico dessa Corte adote as providências para eventual revisão de ofício.",111340,37383,37383.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36306,2023-10-24 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato aposentador em apreço, por força da incidência da tese fixada pelo STF no julgamento do RE 636.553 (Tema 445 de Repercussão Geral), uma vez que transcorreu um prazo de mais de 5 (cinco) anos do ingresso destes autos nesta Corte de Contas, com o posterior arquivamento do presente processo, sem prejuízo do Corpo Técnico dessa Corte adote as providências para eventual revisão de ofício.",111341,37387,37387.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
